Elapsed Seconds,Layer Architecture,Beta,Learning Rate,Momentum,Error Epsilon,Iterations,Training Accuracy,Testing Accuracy,Mean Squared Error
0.19365906715393066,"[35, 10]",1,0.1,0.0,0.005,185,"[0.0, 0.1, 0.2, 0.4, 0.4, 0.4, 0.5, 0.5, 0.5, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.07500000000000001, 0.15, 0.22499999999999998, 0.25000000000000006, 0.3, 0.325, 0.42500000000000004, 0.37500000000000006, 0.5, 0.37500000000000006, 0.42500000000000004, 0.475, 0.5, 0.55, 0.525, 0.55, 0.55, 0.525, 0.5750000000000001, 0.6, 0.6, 0.625, 0.625, 0.625, 0.575, 0.6749999999999999, 0.7, 0.6499999999999999, 0.575, 0.7, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.625, 0.6749999999999999, 0.7, 0.7, 0.6749999999999999, 0.7, 0.6749999999999999, 0.6749999999999999, 0.675, 0.7, 0.6499999999999999, 0.7, 0.7249999999999999, 0.6749999999999999, 0.75, 0.7749999999999999, 0.7250000000000001, 0.8, 0.75, 0.7250000000000001, 0.75, 0.8250000000000001, 0.7749999999999999, 0.7749999999999999, 0.75, 0.825, 0.7999999999999999, 0.8250000000000001, 0.8500000000000001, 0.8, 0.85, 0.875, 0.8250000000000001, 0.9, 0.75, 0.9, 0.875, 0.9, 0.9, 0.875, 0.9, 0.9, 0.9249999999999999, 0.8999999999999999, 0.9249999999999999, 0.9249999999999999, 0.8999999999999999, 0.9249999999999999, 0.9249999999999999, 0.975, 0.925, 0.925, 0.975, 1.0, 0.975, 1.0, 0.95, 0.975, 0.95, 0.975, 0.975, 1.0, 0.975, 1.0, 1.0, 0.95, 0.95, 0.975, 1.0, 0.975, 0.975, 0.95, 1.0, 0.95, 0.95, 0.975, 1.0, 0.975, 1.0, 0.95, 0.975, 0.975, 1.0, 0.975, 1.0, 1.0, 1.0, 1.0, 1.0, 0.975, 0.975, 1.0, 0.875, 1.0, 0.975, 0.975, 1.0, 1.0, 0.975, 0.95, 1.0, 1.0, 1.0, 1.0, 0.975, 0.975, 1.0, 1.0, 1.0, 0.975, 1.0, 0.925, 1.0, 1.0, 1.0, 1.0, 0.95, 0.95, 0.95, 1.0, 1.0, 0.975, 0.95, 0.95, 1.0, 1.0, 0.975, 0.95, 0.975, 0.975, 1.0, 0.975, 0.975, 0.95, 0.975, 1.0, 0.975, 0.975, 0.95, 0.95, 0.975, 1.0, 1.0, 1.0, 0.975, 1.0, 0.975, 0.975, 1.0, 1.0, 0.975, 1.0]","[0.21832099390300524, 0.1530815175245732, 0.12350358719999235, 0.10849155943989933, 0.09933823849826456, 0.09293953607585652, 0.08819418292460107, 0.0844055523602165, 0.08124238213331561, 0.07845029934725868, 0.07594941649616486, 0.0736250351293922, 0.07144019629431402, 0.06937154430272272, 0.06739229271718346, 0.06551093147073432, 0.06371650079226016, 0.062013855075854954, 0.06039731931929977, 0.058878025953227456, 0.0574563486818265, 0.05612420792863289, 0.05487778685440134, 0.053712892744153674, 0.05262861300895487, 0.05161157531198683, 0.05065420395512434, 0.04976081999162307, 0.04892230699132239, 0.048126954273555456, 0.04738086468651456, 0.04666997314142684, 0.04599525516329004, 0.04535546252356259, 0.04473519344609594, 0.04413994878681729, 0.04356496231277626, 0.043012811836722245, 0.042469019619811726, 0.041936914454182246, 0.041412811017474044, 0.04089356969011507, 0.0403768198773756, 0.039859226019392076, 0.039337143836282625, 0.03881027529306444, 0.038279307726429936, 0.0377367620826449, 0.03718339720132947, 0.03661903402501104, 0.03604799992159975, 0.035461404563625946, 0.034862656162730536, 0.03426295891941014, 0.033649061818449094, 0.033028591893169014, 0.03239864541274913, 0.03175477069904572, 0.03109731861292779, 0.030424029731493323, 0.02973334084008246, 0.02902811838127219, 0.02830929045202253, 0.027577835162822657, 0.026836608168792995, 0.026095163018887896, 0.02535296156044888, 0.02462269669631982, 0.0239172743678292, 0.023232770672249207, 0.022582324403707818, 0.021960211279329466, 0.02136965925585086, 0.02081155080209228, 0.020285981483608887, 0.01977731762415583, 0.01930010768521846, 0.018838307703480776, 0.018399796309764443, 0.017975139608405643, 0.017574815656003093, 0.017194449924353296, 0.016824198722908162, 0.01647160051554675, 0.016135451385582235, 0.01580562049608031, 0.015490044918682555, 0.015176652679367665, 0.014878779344425492, 0.014594066929998555, 0.014322660949183823, 0.014055267652433458, 0.013799754150242467, 0.013553899652300201, 0.013308805486909232, 0.013075521147921298, 0.012846949934117806, 0.012630120367642945, 0.012418470136714006, 0.01221262880934822, 0.01201281787588362, 0.01182122664759099, 0.011634757151647936, 0.011451893709800796, 0.011274964135902623, 0.011101663467115804, 0.01093403068210201, 0.01077301382809226, 0.010615511015479197, 0.010461664336400946, 0.010313735401395258, 0.010168579752762036, 0.010028166777660252, 0.009891674282213988, 0.009759341187544384, 0.00962852989197515, 0.009502583371601701, 0.009379823666699521, 0.009258366841783074, 0.0091410827591508, 0.009028030514441475, 0.008917187134232158, 0.008809371565947665, 0.008702367824174006, 0.008599418142937815, 0.0084957202892428, 0.008397846874712636, 0.00830142738871603, 0.00820574933205, 0.008113227523292433, 0.008023380264448925, 0.007934494974490848, 0.007847721109160903, 0.007763597620598479, 0.007681028217987508, 0.007600538343031846, 0.00751961971552986, 0.0074417677936769264, 0.007365944600811942, 0.007290862061304828, 0.007217864850879923, 0.007146518693998154, 0.0070763345668506325, 0.007007345013379986, 0.006938568893499292, 0.006872265677245795, 0.006807415628165926, 0.006743240567244941, 0.006679923434081313, 0.006618862137196305, 0.006558497467276065, 0.006498932196253777, 0.006440165216004322, 0.0063827939547254275, 0.006326552453974707, 0.0062715265142154865, 0.006216603379766972, 0.006162820195050633, 0.006110088916536869, 0.0060584120534913155, 0.006007992402133787, 0.005958041100211396, 0.005908556246284831, 0.005860309961510687, 0.005812796795233337, 0.0057661728958522595, 0.005719652366702926, 0.005674638704721258, 0.005629577537904301, 0.005585308777796979, 0.0055417840028905, 0.005499205844632179, 0.005457097193685201, 0.005415691333931141, 0.005375223335524274, 0.0053349151574421825, 0.005295634823651843, 0.005256400384978019, 0.005217757669694091, 0.005180024921090412, 0.005142808740269746, 0.005106132175744251, 0.005069862448587595, 0.0050343947419239695, 0.004998506128388186]"
0.2320079803466797,"[35, 10]",1,0.1,0.0,0.005,227,"[0.1, 0.2, 0.2, 0.2, 0.4, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.7, 0.7, 0.7, 0.7, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.1, 0.175, 0.22500000000000003, 0.175, 0.42500000000000004, 0.4, 0.425, 0.325, 0.4, 0.525, 0.5, 0.6, 0.55, 0.5, 0.525, 0.65, 0.55, 0.5750000000000001, 0.625, 0.6, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.6499999999999999, 0.675, 0.75, 0.7, 0.7, 0.7249999999999999, 0.7000000000000001, 0.7750000000000001, 0.7250000000000001, 0.7750000000000001, 0.7499999999999999, 0.8, 0.7749999999999999, 0.7999999999999999, 0.8, 0.825, 0.825, 0.825, 0.825, 0.75, 0.8250000000000001, 0.8500000000000001, 0.875, 0.85, 0.85, 0.8, 0.8500000000000001, 0.875, 0.85, 0.8500000000000001, 0.8, 0.875, 0.875, 0.825, 0.9, 0.9, 0.9, 0.85, 0.875, 0.8500000000000001, 0.875, 0.9, 0.8500000000000001, 0.8250000000000001, 0.9, 0.9, 0.9, 0.85, 0.85, 0.9, 0.875, 0.9, 0.875, 0.85, 0.9, 0.9, 0.875, 0.85, 0.9, 0.9, 0.9, 0.9, 0.9, 0.875, 0.9, 0.875, 0.9, 0.9, 0.9, 0.875, 0.85, 0.9, 0.875, 0.9, 0.9, 0.9, 0.9, 0.875, 0.8500000000000001, 0.9, 0.9, 0.85, 0.9, 0.9, 0.85, 0.9, 0.875, 0.9, 0.9, 0.9, 0.875, 0.9, 0.875, 0.9, 0.9, 0.9, 0.9, 0.9, 0.8500000000000001, 0.9, 0.875, 0.9, 0.9, 0.9, 0.9, 0.875, 0.9, 0.9, 0.9, 0.9, 0.95, 0.9249999999999999, 0.9, 0.9, 0.9249999999999999, 0.925, 0.9, 0.9, 0.9, 0.8999999999999999, 0.9, 0.9, 0.95, 0.95, 0.925, 0.9249999999999999, 0.9, 0.95, 0.925, 0.95, 0.975, 1.0, 0.975, 0.95, 0.975, 0.95, 0.975, 0.975, 0.975, 0.9, 0.975, 1.0, 0.975, 0.95, 1.0, 0.975, 0.925, 0.95, 0.9, 1.0, 0.975, 1.0, 0.975, 1.0, 0.975, 0.975, 0.95, 0.95, 0.95, 1.0, 1.0, 0.975, 1.0, 1.0, 0.975, 1.0, 0.95, 0.925, 1.0, 0.95, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.975, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.95, 1.0, 0.975, 1.0, 0.975, 0.95, 1.0, 0.975, 1.0, 0.975, 1.0, 1.0, 0.975, 1.0, 1.0, 1.0, 1.0, 0.975, 0.975]","[0.24610777532788977, 0.16712170110565214, 0.12208896927160762, 0.10123386474553377, 0.09062409637500381, 0.08407484378397012, 0.07937060690203247, 0.07572273834435853, 0.07265449788673245, 0.0700367077474699, 0.06774278203862646, 0.06567542757597913, 0.06380875782837833, 0.062098305971364266, 0.060515196823255894, 0.05904052636829169, 0.05766205582358683, 0.05636770936844464, 0.0551509073755176, 0.05399660845806471, 0.05289463035366275, 0.05183671548662196, 0.05082336932031613, 0.049845609851391366, 0.048885593719371456, 0.04794540694921208, 0.047026040568353286, 0.046116229063232754, 0.045213572508402564, 0.044320782929334473, 0.04343053609027067, 0.042547275553222665, 0.04168012046164955, 0.040823010997254834, 0.03997173867280411, 0.039143039315642614, 0.03833917889832872, 0.0375691774304697, 0.036811753955871176, 0.036090064518007045, 0.035397805170885456, 0.03472407280346126, 0.03407207079173072, 0.03345178851719749, 0.03285682083884433, 0.032282467216149635, 0.03173761394667831, 0.031205191594451957, 0.030696770337832864, 0.030208635483004908, 0.02974503806807211, 0.02929105950334353, 0.028855905012026253, 0.028432287540161062, 0.028027210695642468, 0.02764222423957931, 0.027270803809307697, 0.02690886016901982, 0.026565925762934296, 0.026231174609840383, 0.025906198239946106, 0.02559908303536741, 0.025296945238113665, 0.025001092358826103, 0.024724040750871618, 0.024446914751277738, 0.024181117827931815, 0.023924618186744545, 0.023674429660102005, 0.023433528928545885, 0.02320023238701244, 0.02297585865563499, 0.02275512451253419, 0.022535046979330467, 0.022324453412865538, 0.022124608403305945, 0.021929671020478825, 0.021730663420375978, 0.021543248462907165, 0.021359483527018254, 0.021180967552196107, 0.021008982364899648, 0.020841347018406724, 0.020675656875872625, 0.020518283715907165, 0.020355669674778577, 0.02020151804177943, 0.02005213151025311, 0.019905028435225746, 0.01976155422541261, 0.019621095222158474, 0.019485908400613358, 0.019351676268264492, 0.019219438004543506, 0.01909069192817319, 0.018968197887810498, 0.018838806972600694, 0.01871684328652886, 0.018597164071977427, 0.018480394488665834, 0.018365502730208618, 0.018253728376609445, 0.01814471471788842, 0.018032938629027558, 0.01792699459854631, 0.017818943735477804, 0.017714849538377753, 0.01761197919015759, 0.01751101643439826, 0.017413788371365663, 0.017315207352669556, 0.017214735920342325, 0.017118312431977624, 0.01702127659753769, 0.01692653817750798, 0.016832646957480397, 0.016739289105966743, 0.016643978998938914, 0.016553043694296332, 0.016460506309970983, 0.016367134390289105, 0.01627616399341712, 0.016186259066638196, 0.016089444625547036, 0.015995109795308833, 0.015904030656404677, 0.01580915095298745, 0.01571018429163358, 0.015614866347518151, 0.015513966916388377, 0.015413963356292653, 0.015311250507469905, 0.015206849364128815, 0.015099769185990297, 0.014989676697287308, 0.01487569932438832, 0.014757761608146881, 0.014637897227740107, 0.014513760237265052, 0.014379768126085275, 0.014243052902411393, 0.014101403330521362, 0.013948908564170602, 0.013792383627540988, 0.01362775287024005, 0.013458849286140153, 0.01328305842230446, 0.013102417525488099, 0.012913871628762483, 0.012718516841733626, 0.012525048651797542, 0.012323404153785831, 0.012117189243863957, 0.011918883177752092, 0.011727550281515302, 0.011540234591559945, 0.011349543685652497, 0.011153241704869588, 0.010967853355953123, 0.010792466487201563, 0.010622975308979639, 0.01045182306014594, 0.010279883003600854, 0.010116653848511847, 0.009961380851367545, 0.009810286106197014, 0.009658053408372771, 0.009511582905291225, 0.00937116950437133, 0.009234558166016996, 0.009099969327526044, 0.00896653988488395, 0.008835119097246835, 0.00871214598464413, 0.008587791227637918, 0.008467340338053703, 0.008350947762489031, 0.008237955909802218, 0.008126913033533509, 0.008020812565257846, 0.007916007992833629, 0.007814233517647986, 0.0077158095908763415, 0.007618330936831453, 0.007524211334276498, 0.007432351746211711, 0.007343256035814995, 0.00725648750342267, 0.0071699954214709686, 0.007087818396624368, 0.007008372065662912, 0.006927842149909372, 0.006849828721612761, 0.006774836152979596, 0.006702887385343027, 0.006632142484976884, 0.006561671582626037, 0.006492360985845411, 0.006422038557019163, 0.0063546823088197835, 0.006289328214683713, 0.0062266438951040955, 0.006165256150956116, 0.006105032704323122, 0.006045344035613298, 0.005986358510133302, 0.0059304118677183, 0.005875939705236941, 0.005820370394465585, 0.005766943617515448, 0.005715096048726994, 0.005664337544683749, 0.005613455245117237, 0.0055644790290411425, 0.00551652597696165, 0.0054685868519584735, 0.005422195425251748, 0.0053760164093597605, 0.005330456164160494, 0.005286123821737265, 0.005242871904299799, 0.00519987184166214, 0.005158444315620307, 0.005116988611698871, 0.005076270766640238, 0.005036594429257112, 0.0049996678418314355]"
0.18359708786010742,"[35, 10]",1,0.1,0.0,0.005,189,"[0.1, 0.2, 0.3, 0.3, 0.3, 0.4, 0.6, 0.6, 0.6, 0.6, 0.6, 0.7, 0.7, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.05, 0.175, 0.19999999999999998, 0.19999999999999998, 0.30000000000000004, 0.375, 0.4, 0.37500000000000006, 0.375, 0.4, 0.42500000000000004, 0.525, 0.625, 0.6499999999999999, 0.6, 0.625, 0.6, 0.6749999999999999, 0.65, 0.7250000000000001, 0.7000000000000001, 0.7749999999999999, 0.8250000000000001, 0.7749999999999999, 0.775, 0.7999999999999999, 0.825, 0.8500000000000001, 0.825, 0.85, 0.875, 0.9, 0.875, 0.85, 0.875, 0.825, 0.8500000000000001, 0.875, 0.875, 0.825, 0.85, 0.9, 0.8, 0.9, 0.9, 0.875, 0.85, 0.9, 0.875, 0.9, 0.875, 0.925, 0.9, 0.9249999999999999, 0.9, 0.875, 0.925, 0.95, 0.95, 0.9, 0.9249999999999999, 0.95, 0.9249999999999999, 1.0, 0.975, 0.9, 0.875, 0.9249999999999999, 0.975, 0.95, 0.95, 1.0, 0.9249999999999999, 0.95, 0.975, 0.9, 0.9249999999999999, 0.95, 0.975, 0.9249999999999999, 0.925, 1.0, 0.9249999999999999, 0.975, 0.95, 1.0, 0.9249999999999999, 0.95, 1.0, 0.95, 0.975, 1.0, 0.975, 0.975, 1.0, 0.95, 0.975, 0.975, 1.0, 0.975, 0.95, 0.975, 0.95, 1.0, 1.0, 1.0, 0.975, 0.975, 0.975, 1.0, 1.0, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.925, 1.0, 0.975, 1.0, 1.0, 0.975, 0.975, 0.975, 0.975, 0.975, 1.0, 0.975, 0.975, 0.975, 1.0, 0.95, 0.975, 1.0, 0.975, 1.0, 0.95, 1.0, 0.975, 0.975, 1.0, 0.975, 0.975, 0.975, 0.95, 0.975, 1.0, 0.95, 1.0, 0.975, 0.975, 1.0, 1.0, 0.975, 1.0, 1.0, 1.0, 0.975, 0.975, 1.0, 0.975, 1.0, 1.0, 1.0, 0.975, 0.95, 1.0, 0.975, 1.0, 1.0, 0.975, 1.0, 1.0, 0.975, 1.0, 0.975, 0.975, 1.0, 1.0, 0.975, 0.975, 1.0, 0.95, 1.0, 1.0, 1.0, 0.975, 1.0]","[0.19040653389665618, 0.14597173790076837, 0.12398700657226773, 0.11106862449843088, 0.10187926842790274, 0.09492241338750315, 0.08919092285302277, 0.08432255371471062, 0.08006078270816311, 0.07632523054942744, 0.0730006343272922, 0.07004193283699857, 0.06735196151675077, 0.06489724647815798, 0.06259659373838238, 0.06041962873155581, 0.058343961374009747, 0.056343955532140236, 0.05440976498511668, 0.0525556018103947, 0.05077225286316482, 0.049068158712162024, 0.04744215286044047, 0.04589200810038584, 0.04442673984509155, 0.04303241173917091, 0.04172702606076741, 0.040493994108295135, 0.03933730112955668, 0.038247106888521294, 0.03723570373969104, 0.03628256006426398, 0.035385242486437506, 0.034536975195784796, 0.03374270778218731, 0.032979380782612124, 0.032260564246371005, 0.03156802130445097, 0.0309189575807131, 0.03029472331266991, 0.029700842300864692, 0.029128152706239443, 0.028578325865815293, 0.028050345912631322, 0.02753047777499185, 0.027031024005161303, 0.02654923683913228, 0.026077147778582124, 0.025612696519879276, 0.025161653730772938, 0.02471544255688501, 0.024276159818548707, 0.02384567176330375, 0.023425025414455652, 0.02300831590013984, 0.022600644662663504, 0.022193315165354267, 0.02179575840535776, 0.021400909672715813, 0.02101765561377202, 0.020634143687550184, 0.02026955797473023, 0.019903050102108126, 0.019552030326005724, 0.019212662921296725, 0.01887606125428398, 0.018537724066128528, 0.018220620566077025, 0.01791107534440897, 0.017601495656457394, 0.017305683271791203, 0.01701400406010907, 0.016720410608304103, 0.01644515730814555, 0.016174762470264708, 0.015911821082791867, 0.015647485248738813, 0.015393993827769077, 0.015152049643209233, 0.014913505105746681, 0.014677733347183714, 0.014452968306965398, 0.014233459496903913, 0.014014582071600208, 0.013806357968132805, 0.013601919430710336, 0.013405501270239761, 0.013206024298816232, 0.013018570406693438, 0.01283415799779409, 0.012647671198679863, 0.012470257405891283, 0.012299029647752036, 0.012129729830660758, 0.011966615749434063, 0.011804864489448069, 0.011647240193002638, 0.011494963480200635, 0.011346140257419675, 0.011199556020997627, 0.011058931187327257, 0.010918663641381969, 0.010784915927355707, 0.010650192759085755, 0.010518010754558365, 0.01039096017215756, 0.010266436848751283, 0.01014553158782482, 0.010022797188358648, 0.009906319803295307, 0.009794226125219683, 0.009684707719621273, 0.009572090207536365, 0.009464772542797217, 0.00935660375737021, 0.009254213145273294, 0.009152312792005792, 0.009052509785699835, 0.008957154747862017, 0.008862728896742592, 0.008769909657574886, 0.008675003518778252, 0.008584817785637607, 0.008497091985130352, 0.008409910020806063, 0.008323984499641213, 0.008242150731709356, 0.008158729477692637, 0.008079623588866823, 0.007999000281361225, 0.007920618513572196, 0.007845814853840095, 0.00777269804090956, 0.007696258648987018, 0.007625662326506711, 0.007556485400722595, 0.007487949951875964, 0.007414503914117508, 0.007347003764594778, 0.007281036940112264, 0.007214810421500969, 0.007150216115141281, 0.007087354297754576, 0.007025819218644412, 0.006963107909578187, 0.006903894344403984, 0.006843599086261536, 0.0067852702375130495, 0.006728239109298002, 0.0066708695399733, 0.006615019718438403, 0.0065609392390724355, 0.006506133223170434, 0.006453146059952198, 0.006400793951112002, 0.006349480312584917, 0.006297911276113582, 0.006248107615462841, 0.006198858977957824, 0.006150723806687231, 0.006102310963880195, 0.006054888559135108, 0.006007996427549245, 0.005962879442379324, 0.005917841446823521, 0.005874299050832724, 0.005831383947065795, 0.005785805312097373, 0.005741983198997602, 0.005699500717316666, 0.0056581438132658375, 0.005617080924760935, 0.005576037919437561, 0.005536096408573648, 0.005496786856794033, 0.0054576365332897605, 0.005419300545374372, 0.005381602063966582, 0.005344575145212899, 0.005307092147791711, 0.005270643467772808, 0.005234936232225917, 0.005198876162485572, 0.005163953942927024, 0.005129944986874918, 0.005094896518615056, 0.005061235473967724, 0.005027711984894089, 0.004996316736107687]"
