Elapsed Seconds,Layer Architecture,Beta,Learning Rate,Momentum,Error Epsilon,Optimizer,Iterations,Training Accuracy,Testing Accuracy,Mean Squared Error
0.6836280822753906,"[35, 150, 10]",1.25,0.05,0.8,0.005,momentum_and_hidden_layer,279,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.2, 0.2, 0.2, 0.2, 0.3, 0.4, 0.3, 0.3, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.2, 0.22499999999999998, 0.22499999999999998, 0.2, 0.22499999999999998, 0.30000000000000004, 0.325, 0.35000000000000003, 0.45, 0.42500000000000004, 0.42500000000000004, 0.5, 0.475, 0.5, 0.475, 0.5, 0.5, 0.5, 0.5, 0.5, 0.475, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.575, 0.55, 0.6, 0.575, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.625, 0.6749999999999999, 0.6499999999999999, 0.7, 0.7, 0.7, 0.7, 0.6749999999999999, 0.675, 0.7, 0.7, 0.7, 0.7, 0.7, 0.6749999999999999, 0.7, 0.7, 0.7250000000000001, 0.7250000000000001, 0.7749999999999999, 0.8, 0.7749999999999999, 0.7250000000000001, 0.7750000000000001, 0.8, 0.8, 0.7749999999999999, 0.8, 0.8, 0.7749999999999999, 0.8, 0.8, 0.8, 0.8, 0.7750000000000001, 0.8, 0.8, 0.8, 0.8, 0.7749999999999999, 0.8, 0.7749999999999999, 0.8, 0.7749999999999999, 0.8, 0.8, 0.8, 0.7749999999999999, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.75, 0.8, 0.8, 0.75, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.75, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.7749999999999999, 0.7749999999999999, 0.7749999999999999, 0.8, 0.7749999999999999, 0.8, 0.8, 0.7749999999999999, 0.8, 0.8, 0.75, 0.7749999999999999, 0.8, 0.8, 0.7749999999999999, 0.8, 0.7749999999999999, 0.8, 0.8, 0.7749999999999999, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.7750000000000001, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.7749999999999999, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.825, 0.825, 0.8, 0.8, 0.825, 0.825, 0.85, 0.85, 0.85, 0.9, 0.9, 0.9, 0.9, 0.875, 0.9, 0.9, 0.9, 0.9, 0.875, 0.9, 0.9, 0.9, 0.9, 0.875, 0.9, 0.9, 0.875, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.85, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.875, 0.9, 0.9, 0.875, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.875, 0.9, 0.9, 0.9, 0.875, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.875, 0.9, 0.9, 0.925, 0.875, 0.9249999999999999, 0.95, 0.95, 0.975, 0.975, 1.0]","[0.21882598654200724, 0.17547989366388375, 0.17490477364320425, 0.1720384046978087, 0.1672887527703729, 0.15760616981249326, 0.08374631169564896, 0.08316422770005447, 0.08176646108561085, 0.08073536567129982, 0.07934003794989014, 0.07738500100247105, 0.07475513640449298, 0.0714381715683295, 0.06456402581846794, 0.06178412194090718, 0.060820146947498675, 0.060054901731930885, 0.06021054390143549, 0.05964083826254111, 0.059605743784586974, 0.05833278673464519, 0.057912712150463584, 0.057481429098328346, 0.05708314562629301, 0.05682824163822458, 0.057271992501267945, 0.05595131584724505, 0.05543592819361854, 0.05537512098546285, 0.056132773390128, 0.054898208090025574, 0.0543144604718299, 0.05347006464614383, 0.05374735306892733, 0.052924418078817155, 0.0529381215449382, 0.052569246872533296, 0.0526018570858613, 0.05242849230928472, 0.05193736806317066, 0.05180695007210269, 0.05166797517205171, 0.05095493015822731, 0.05106457939692041, 0.05054548754571043, 0.047643709445582584, 0.046258107517486914, 0.04558563525102819, 0.044780335219590475, 0.04331502449266471, 0.04261881041892722, 0.04216147180331042, 0.041964199473803455, 0.04180000917336786, 0.04183315156488985, 0.04183437993334258, 0.04140976034147715, 0.041319895602427784, 0.04131251530378325, 0.041181438876504724, 0.041136686215111136, 0.041071450708256664, 0.0410055441817017, 0.04096624040104163, 0.040914588269601454, 0.040868385821711234, 0.04078578442374896, 0.040721531275137356, 0.04066418083514481, 0.0405046599903776, 0.04031714911000381, 0.039905237153220766, 0.03888665061520869, 0.035861728169863855, 0.03415392897331235, 0.035315306760882084, 0.03417932619641705, 0.03238242039598391, 0.032143377836487165, 0.031627749427146246, 0.031406841020150816, 0.031246832692631156, 0.03112090272746838, 0.03101372517443068, 0.03092799539896784, 0.0308724319189599, 0.030598999133349413, 0.03042079935734224, 0.029951281037400836, 0.029545810472874936, 0.02908141686415896, 0.02779355747011117, 0.02597250458325305, 0.027392012142558847, 0.026065797610211088, 0.02497509831032737, 0.02437539650316156, 0.023231855939813594, 0.023152239673088198, 0.022372019445911752, 0.022211617626777622, 0.022048388819214303, 0.022458320224928375, 0.021675076570045332, 0.021865762879372377, 0.021410140750934253, 0.02133748292494003, 0.021310150533777956, 0.021256322362904374, 0.02124050488257401, 0.021160325461499988, 0.021116952892835206, 0.02124725683237918, 0.021068635091176784, 0.021016023754613807, 0.02098877109450942, 0.020973965601543517, 0.020939540947481357, 0.020926348901732058, 0.020899807631968477, 0.020886218869466063, 0.020857205866749762, 0.02086405330109054, 0.02082691805301674, 0.02081335262384999, 0.020793701256485768, 0.020777718735932312, 0.020767613394379717, 0.020772211008946374, 0.020739232826651383, 0.020723210722442785, 0.020706401061392304, 0.020696648395620968, 0.020684113406434012, 0.020672111714278837, 0.020662535138404027, 0.02065486678926763, 0.020640510765430248, 0.02063727337773212, 0.020639521289146315, 0.02061377897706489, 0.020601030284187343, 0.02060039960825123, 0.02058329649462354, 0.02057968283293349, 0.020566300484761147, 0.020561396487296532, 0.020550376484103648, 0.020541380461115515, 0.020534541225787035, 0.020525915953878274, 0.020520366987765725, 0.020518658264170687, 0.020505080150860104, 0.020498765101434044, 0.020491314194624053, 0.02048427545304974, 0.020479701757230746, 0.02047124990408197, 0.020469354015962112, 0.02045840242909547, 0.020452625048071656, 0.020446188741481092, 0.020441870494505205, 0.02043429509164151, 0.02042845014562493, 0.020421736115126352, 0.020415869805346112, 0.020409607924031205, 0.020404157207286788, 0.020399085232731755, 0.020392712959728446, 0.020389176594042154, 0.020381221613186406, 0.02037355584582101, 0.02036758193188858, 0.020362277327804153, 0.020356880264183336, 0.020351776393514723, 0.020341250286692286, 0.02033796238945532, 0.02032674277654313, 0.020318431674567098, 0.020310381321191263, 0.02030472028197987, 0.02029600344486763, 0.020282358382901947, 0.02027223756249888, 0.02026021264662911, 0.020252756487925575, 0.0202319058541957, 0.020215183869274768, 0.02019898545216202, 0.020188406152403714, 0.020150799367741605, 0.020127178663403574, 0.020065400934025063, 0.01998468802863599, 0.01990876151981917, 0.019741344743295378, 0.0195361854326379, 0.019242006602053476, 0.018512715730411286, 0.018026051092863773, 0.01626254543279052, 0.01424891317608661, 0.012366862228293045, 0.011561304669774564, 0.011280406391309046, 0.011090692757919083, 0.010955068495385219, 0.010836538751575317, 0.010752225275986434, 0.010690087731030886, 0.01066158890711189, 0.010621716269699715, 0.010597446705319473, 0.010569303550417675, 0.010552662241548272, 0.010534437584734995, 0.01051990450119614, 0.010501693550486248, 0.010487728513381816, 0.010477305260756933, 0.010465576865337094, 0.010455989879869714, 0.010445607604839162, 0.010435437440502966, 0.010427046265410037, 0.010418689659390057, 0.010411964569217202, 0.010404328515299648, 0.01039785350075086, 0.010390818053918536, 0.0103850679364393, 0.010378712319190379, 0.01037202572662105, 0.010366639152983678, 0.0103618190485521, 0.010356174112234913, 0.010350622374119125, 0.010345926440601337, 0.010340351442420537, 0.010335836146184505, 0.010329815583391987, 0.010325811191136609, 0.010321261859651744, 0.010316065610086132, 0.010311022381664378, 0.01030571024454617, 0.01030083734672124, 0.010296261068821375, 0.010290473473275108, 0.010284428987598565, 0.010279743270502342, 0.010272779892910167, 0.010266275484298365, 0.010260019976555432, 0.010254301767780683, 0.01024406678674948, 0.010234883233750769, 0.010224941891384428, 0.010218048444231622, 0.010200956747887877, 0.010189517813385063, 0.010175999225209684, 0.010141570028223659, 0.010131111579096288, 0.010072100473237198, 0.010018296242002534, 0.009939463398281754, 0.009864096232276524, 0.009653688912401264, 0.009327920013035255, 0.008587048639573746, 0.008054529413347715, 0.00585855520612133, 0.004751093995588499]"
