Elapsed Seconds,Layer Architecture,Beta,Learning Rate,Momentum,Error Epsilon,Iterations,Training Accuracy,Mean Squared Error
0.3502840995788574,"[35, 1]",1.0,0.1,0.0,0.005,383,"[0.5, 0.7, 0.7, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.9, 0.9, 0.9, 0.9, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.28361275444866296, 0.25962349419413006, 0.24111909570508883, 0.22526993844665086, 0.21080705787132556, 0.19822847387009243, 0.1867641344835893, 0.1761991448998778, 0.16662920776949125, 0.15771277885272358, 0.14940042276306503, 0.14207776702019628, 0.13495174720965764, 0.12862982407712215, 0.12259483825342865, 0.1171873781151418, 0.11207999903639909, 0.10731685944422428, 0.10315073109176687, 0.09898770876699942, 0.09510593175612499, 0.09170367603184786, 0.08824049913775175, 0.08510247325743689, 0.08235204743632357, 0.07954418505567203, 0.07689419567020543, 0.07448391531344423, 0.07220358538347076, 0.07001209332541143, 0.06798935948906495, 0.06602515548251023, 0.0641753896459637, 0.06242423485822143, 0.06073196814114229, 0.05914687792889852, 0.05764784811555803, 0.056216688290861495, 0.054848818151463884, 0.05354385690519166, 0.05226495852054165, 0.051071799711927345, 0.04996172376030507, 0.04882782748956701, 0.047766456130215504, 0.046788803468451545, 0.045796710517825995, 0.04487403871665517, 0.04396385887055016, 0.043102843406017985, 0.042270319976982815, 0.0415296161878697, 0.040776698477886106, 0.03994561826003744, 0.03920242211243969, 0.03850141714429864, 0.03782318642623577, 0.03720929612358242, 0.036567077057420246, 0.03592126006507139, 0.03531603836623347, 0.03474074407235392, 0.034199836522355684, 0.03365818860092209, 0.03314545215245773, 0.03260261421895827, 0.03209601164724525, 0.03161109647199761, 0.0311619998073533, 0.030687114915371676, 0.030239914265033536, 0.029806137899704637, 0.029385243622807217, 0.02897230334826778, 0.028586636852521295, 0.02818529524494439, 0.027804273200473045, 0.027433533597085773, 0.02707365370994787, 0.026725895995489347, 0.026380721139290436, 0.026045147895956473, 0.025722764307599698, 0.025407368651675567, 0.02509778216699683, 0.02478335536317037, 0.02448319135478511, 0.02419141825881139, 0.023906983488693547, 0.023630888716710974, 0.0233601393192736, 0.0230954253418343, 0.02282816437911248, 0.022576936830210774, 0.022324020378340883, 0.022074671946567617, 0.021835370771866817, 0.02159938226220307, 0.02136972524778215, 0.02114314607900063, 0.020922387813744375, 0.020704211081864266, 0.020491812624260364, 0.020283954650243508, 0.020082196728545228, 0.019886487897546972, 0.019691916240406435, 0.01949129538774089, 0.019299053285500904, 0.019112197272641872, 0.018928849091857384, 0.018748406139849065, 0.01857147868171367, 0.018398596948461656, 0.0182302480532608, 0.01806415705622423, 0.01790202056105188, 0.017742063390380577, 0.017580844640467212, 0.017421398105523313, 0.01726927355716558, 0.017117345468066262, 0.016968456950105997, 0.016821848998233243, 0.01667832929931016, 0.016536640425225086, 0.016397978171561044, 0.016262821010216005, 0.016126255775368904, 0.015993784836262327, 0.0158636580775897, 0.015737645341790164, 0.015610053255920842, 0.015484171257198665, 0.015360911120461678, 0.01524020656512352, 0.015121512768043304, 0.015004402085600227, 0.01488806436030823, 0.014773901991920847, 0.014661643012973005, 0.014550958118585066, 0.014442942905213488, 0.01433436087336252, 0.0142281168339819, 0.014123556032197546, 0.01402125121042391, 0.013918834035335365, 0.013818623173727743, 0.013720067213487489, 0.013621874836177949, 0.013525976494778972, 0.013430897355831809, 0.013337207324555466, 0.013244626664915599, 0.01315381776046698, 0.013063812329062677, 0.012974715014211557, 0.012887063467662541, 0.012800370541984083, 0.012715051748786958, 0.012630788607728866, 0.012547654660152868, 0.012465453358704725, 0.012384019141083816, 0.01230407220231399, 0.01222439281679764, 0.012145975409544244, 0.012068813310320161, 0.01199219475400876, 0.011916930012834285, 0.011842267733453954, 0.011768872374785256, 0.011696109222030506, 0.011624010651487746, 0.011552835432651324, 0.011482511494111558, 0.011413436252573846, 0.011345462570166755, 0.011277534154429584, 0.011210510445057923, 0.011143181264506904, 0.011077265149268423, 0.011012540854792347, 0.010948431891773417, 0.01088510678502656, 0.010822288378346104, 0.010760334475833128, 0.010698942176920108, 0.010638463120259522, 0.010578367026070725, 0.010518769533285517, 0.010459912848370247, 0.01040168030425804, 0.010344171635579715, 0.010287283602646361, 0.01023093976194005, 0.010175128681963127, 0.010119997470452072, 0.010065374825745491, 0.010011441580693664, 0.009957774314813537, 0.00990485264479647, 0.009852446271152174, 0.00980059235566207, 0.00974924340045483, 0.009698593767267536, 0.00964840894352697, 0.009598535082959155, 0.009549140153582705, 0.009500470726691485, 0.009452001394740488, 0.00940416730756334, 0.009356952962016963, 0.009309957837519766, 0.009263389446056832, 0.009217765279349557, 0.009171835880136443, 0.00912629728243788, 0.00908149118988226, 0.009037083466705996, 0.00899312612944424, 0.00894957411103625, 0.008906416576911054, 0.008863634748533985, 0.008821354994688006, 0.008779361924827438, 0.008737777652801506, 0.00869663269388833, 0.008655729868753721, 0.008615191947235425, 0.008575083682113752, 0.008535333584089236, 0.008495888203688714, 0.008456848086336736, 0.008418163043983188, 0.008379769754308439, 0.008341692479812316, 0.008303956340567924, 0.008266596088971385, 0.008229581601701274, 0.008192820056938149, 0.008156395130666242, 0.008120342144803125, 0.008084602143903502, 0.008049166226733741, 0.008013910101242468, 0.007978865966872096, 0.007944236846677636, 0.00790991523339743, 0.007875977204095209, 0.007842125266308295, 0.007808619800265391, 0.00777556227862213, 0.00774254239306058, 0.007709896390472104, 0.007677473072026343, 0.007645368895415748, 0.007613542016387108, 0.007581923661197873, 0.007550540702477432, 0.0075193971124404135, 0.007488537557517885, 0.007457936308516475, 0.007427568189636732, 0.007397459299313071, 0.00736747434265875, 0.0073377500553863505, 0.007308266398722141, 0.007279004610143551, 0.007249985167233082, 0.007221240705316068, 0.007192699354807211, 0.007164337381506343, 0.007136320249050046, 0.007108339680243968, 0.007080753878764175, 0.007053073293905647, 0.007025729893529187, 0.006998562045513672, 0.006971702467675765, 0.006944963728576557, 0.006918404262564307, 0.006892069022371325, 0.006865938300781171, 0.006840007353123298, 0.00681425753569353, 0.006788686850462039, 0.006763336839832978, 0.006738187231420395, 0.006713138244751652, 0.006688316568666891, 0.006663632822466796, 0.006639153999412483, 0.0066148581647094366, 0.006590763167531907, 0.006566862642088361, 0.006543052580052599, 0.006519355739794043, 0.006495900620615895, 0.00647262560713643, 0.0064494461071175815, 0.00642644071114812, 0.006403626245239449, 0.006380947194093096, 0.0063584470352977445, 0.006336099762000273, 0.006313876200913969, 0.006291804742130787, 0.006269908854698662, 0.006248133443005744, 0.0062265267864087155, 0.00620505593247079, 0.006183713185398168, 0.006162536077695118, 0.006141518719578579, 0.006120581498698053, 0.0060998181841855, 0.006079199414810674, 0.006058680606744793, 0.006038283905374809, 0.006018043987616644, 0.00599792736915464, 0.005977936561996354, 0.005958066814530918, 0.005938336997890685, 0.005918735263643882, 0.005899254166383336, 0.005879911119738307, 0.005860705551552206, 0.00584164498035319, 0.005822722997603372, 0.005803907171728294, 0.005785134071867632, 0.0057664675772117445, 0.005747879303530694, 0.005729450900366314, 0.005711182087567741, 0.005693035422950452, 0.005674992845379972, 0.005657019169210385, 0.005639237869574412, 0.005621499831905197, 0.005603842231409816, 0.005586252677039165, 0.005568802940284374, 0.005551526751969807, 0.005534274294235303, 0.005517135423402332, 0.005500122603889546, 0.005483216806065329, 0.005466446099060828, 0.005449697789873219, 0.005433080984356126, 0.005416581561034072, 0.005400163871508681, 0.00538385559942754, 0.005367616078428269, 0.005351495410743833, 0.005335459314544872, 0.0053195143997446905, 0.005303670286761775, 0.005287899656740027, 0.005272213050585913, 0.005256692727870139, 0.005241225502925432, 0.005225811264975151, 0.00521048232344506, 0.005195196300020671, 0.005180088325496631, 0.005165006035408206, 0.0051500098520049315, 0.00513513269717043, 0.005120311193752117, 0.005105581209679638, 0.005090941866623329, 0.005076382444971161, 0.0050619148459411, 0.005047504624485466, 0.005033174934023287, 0.005018936477824789, 0.005004760565532005, 0.004997807859520394]"
0.3538241386413574,"[35, 1]",1.0,0.1,0.0,0.005,409,"[0.4, 0.3, 0.4, 0.4, 0.5, 0.4, 0.6, 0.7, 0.7, 0.8, 0.8, 0.7, 0.8, 0.9, 0.9, 0.9, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.3469622653147332, 0.3302388533324554, 0.3153078837359601, 0.3015683754067822, 0.28803867529228155, 0.27425431238847703, 0.2609800058851531, 0.24769516027194047, 0.2345979922576335, 0.2215605067441687, 0.20908571661031744, 0.1957185110917564, 0.18308102460361275, 0.17058822820999223, 0.15948894315282486, 0.1484247663141029, 0.13884650903484705, 0.130035690798656, 0.12234924901276456, 0.11571414550204492, 0.10981719017777718, 0.10485700211881144, 0.10004918223213574, 0.09611244954944055, 0.09208623119032641, 0.08858574552006696, 0.08536336939999803, 0.08248637716570965, 0.07969509244321499, 0.07712897871595545, 0.07478325620145194, 0.07264950609174761, 0.0704957173381462, 0.06854633268809482, 0.06670918658465806, 0.06503136230274428, 0.06331781888836796, 0.061761993477249574, 0.06034339964619608, 0.0589213261018704, 0.05766302097884128, 0.05620992865129441, 0.05497486146121694, 0.053764038850365126, 0.05261899994285006, 0.05161851037686591, 0.05053228536384998, 0.04962136369970787, 0.04851521760909657, 0.04756939325386032, 0.04667811381689343, 0.045818050036432426, 0.04498678940571902, 0.044174253884648004, 0.043391825181393735, 0.04264036473420334, 0.04194171935282481, 0.041211976252468085, 0.04056071378295713, 0.03992037299566492, 0.03926813334893499, 0.038655324334551946, 0.03801865534891934, 0.03744446828470813, 0.036910620982490525, 0.036340710172241456, 0.035740547079608505, 0.035217844048815505, 0.034703180622703486, 0.0341850267268386, 0.03370690893065707, 0.033244049380386845, 0.032772700841807584, 0.032333535123829964, 0.03187924085038099, 0.03144946290331353, 0.031036116063041592, 0.030631831979404937, 0.030235239935527125, 0.02984198212272047, 0.029463616224577754, 0.029092077779481057, 0.028734014513221905, 0.028378492372008075, 0.028035775880561498, 0.0277010633982405, 0.02736315769812541, 0.02705059093900326, 0.026736351212061176, 0.02641743114281746, 0.026117652937005402, 0.02582820308334336, 0.025551107387492212, 0.025247098054979177, 0.02497139353236329, 0.024691602597816685, 0.02442813986259506, 0.024161358525340494, 0.023905404332167986, 0.023651883997565425, 0.023409475353804804, 0.023162167181516133, 0.022928158161881363, 0.022689913170177003, 0.02246033510335263, 0.02223863164986853, 0.022021927459702304, 0.021797701254991652, 0.02158832478134832, 0.021376550254199357, 0.021170622837794886, 0.020970232182351778, 0.020773717738337506, 0.020579226461734292, 0.020383738251857016, 0.020195292741719658, 0.020009542956393744, 0.01982689366279374, 0.019648115738001, 0.019471625525082435, 0.019298724013173608, 0.019127463288208708, 0.018962083036041057, 0.018795848783601233, 0.018633777637630126, 0.018473175986072603, 0.01831552750016457, 0.018160440289095435, 0.018007728233072045, 0.01785715971791825, 0.017710376561838454, 0.0175680899470353, 0.017420644122971403, 0.01727942292861343, 0.017139452357113616, 0.017002432768276583, 0.016867021427869784, 0.016733661700684542, 0.016602278332961944, 0.016472925188158807, 0.01634707866043617, 0.01622039534370343, 0.016096605377734014, 0.015974804903390462, 0.01585392067090049, 0.015735265617772765, 0.015618561422346152, 0.015503865739989808, 0.015388175345458274, 0.015277702120323571, 0.015168228472335215, 0.015058934644497184, 0.01495064424573037, 0.014844321258380219, 0.014738872777461373, 0.014630944362204462, 0.014530417904837672, 0.014428591634330436, 0.014329058108953397, 0.01423077512334565, 0.01413431963874385, 0.014035494201937403, 0.013939629767122758, 0.013845729574807137, 0.013753152221537071, 0.013661655873496163, 0.013571633115574615, 0.013482569519929774, 0.013394686174684336, 0.013308973145092625, 0.01322238781343806, 0.013137129001940282, 0.013053558337557742, 0.012969945274902125, 0.012886770697218972, 0.012805423704628227, 0.012725302038855912, 0.012646184359756067, 0.012567916642334332, 0.012490657635923167, 0.01241451899974513, 0.012338981235312612, 0.012263605547792742, 0.01218970437629512, 0.012116428063962117, 0.012044284133326347, 0.011972648499187204, 0.011902093412938245, 0.011832043360819283, 0.011763009648876502, 0.011694425983825755, 0.011626805429064442, 0.011559865733346514, 0.011493628575265032, 0.011428370252336641, 0.011363659909409575, 0.011300135387723459, 0.011236942491518426, 0.011173112670354065, 0.011110999591919444, 0.011050067762274598, 0.010988650923334526, 0.010928089611468319, 0.010868696436951925, 0.010809512571495641, 0.010751245194479484, 0.010693795377404267, 0.010636404486895085, 0.010579459091638165, 0.010523537740046707, 0.010467670938988458, 0.010412811241654484, 0.010358561582025385, 0.010304946742451894, 0.010250787316770463, 0.010197673224471612, 0.010145256407070953, 0.010093363790288268, 0.010042088862231556, 0.00999111156337329, 0.009940909823154018, 0.009890564929260834, 0.009840998543466784, 0.009791999746422104, 0.009743677067000616, 0.009695410611607483, 0.009647618749722536, 0.009600291769075, 0.009553476126096843, 0.009507065017139896, 0.009461279852439188, 0.009415762793681715, 0.009370498637522835, 0.009325875432459505, 0.009281634173981044, 0.009237722906994084, 0.009194247536836966, 0.009151122107088096, 0.009108491790199482, 0.009066441000271357, 0.009023921573372168, 0.008982656083634466, 0.008941216923440621, 0.008900405105204316, 0.0088592139395389, 0.008818667552351911, 0.008778642614878113, 0.008739036981360873, 0.008699861284607095, 0.008661019495433213, 0.00862256939725533, 0.008584080183167296, 0.008546185711685712, 0.008508727615244505, 0.008471241850059773, 0.0084342478885543, 0.008397443023447007, 0.008361084267767719, 0.00832490399743352, 0.008289087903362196, 0.008253509998847674, 0.008218307364130787, 0.008183361239924159, 0.008148591693714721, 0.008114151311413943, 0.008080015535047221, 0.008046147536896319, 0.008012541490574756, 0.007979190432167549, 0.007946151837804834, 0.007913291757579707, 0.007880806513558672, 0.007848663687903655, 0.007816510697015288, 0.007784649518012565, 0.007753237644353957, 0.007721709071499681, 0.007690615336964693, 0.007659700363373231, 0.007629071634905273, 0.007598676006263844, 0.0075685116735589395, 0.0075385735724326774, 0.007508846882205579, 0.007479336172613057, 0.007450051945951652, 0.007421000141931598, 0.007392125167576034, 0.007363496769366142, 0.007335098276515063, 0.0073068440645665785, 0.007278855193581524, 0.00725100885383563, 0.007223383987475821, 0.007195981982607849, 0.00716878966368492, 0.007141772190430403, 0.007115004688490839, 0.007088482182440211, 0.007062069706555896, 0.007035603260792579, 0.007009563162772074, 0.006983619576757942, 0.006957837395612366, 0.006932280053677233, 0.006906909750059589, 0.006881786985295525, 0.00685678772874921, 0.006831967797545161, 0.006807211677779467, 0.006782783506815387, 0.00675834676740565, 0.006734197531930758, 0.0067102206873391025, 0.0066863644493236965, 0.0066627175166937115, 0.006639127185218753, 0.006615743246229133, 0.006592487650755383, 0.006569418140979768, 0.006546519868232008, 0.006523739692288795, 0.006501146661294632, 0.006478764140578711, 0.006456385842205566, 0.006434209532824512, 0.006412198111979056, 0.0063903829411886565, 0.006368718508255824, 0.006347104225204783, 0.006325721296986773, 0.006304310088891506, 0.0062830354577264585, 0.006261943425488895, 0.006241074962801624, 0.0062202136747697475, 0.006199585042345186, 0.006179025599422154, 0.006158611637333938, 0.00613837506774337, 0.006118211023828681, 0.006098178341235843, 0.006078275525773817, 0.006058534559190481, 0.006038856843633184, 0.0060193450887078715, 0.005999914339736947, 0.0059806118217761274, 0.005961431157064911, 0.005942370153041464, 0.005923439615780721, 0.005904602422723882, 0.0058858929072048705, 0.005867286616440518, 0.005848791219985017, 0.005830437898254499, 0.005812149286167196, 0.005793995210315775, 0.005775930360909697, 0.00575798356062586, 0.005740150266552944, 0.0057224097970856, 0.005704777549427944, 0.005687229401014526, 0.0056698121741217515, 0.005652486507578567, 0.005635248664558737, 0.00561813185154251, 0.0056010961956387975, 0.0055841609166137765, 0.005567331943535393, 0.005550592824510214, 0.005533981602181994, 0.00551741881963308, 0.005500964732543713, 0.005484605022873645, 0.005468354037296691, 0.00545217725835741, 0.005436090181343579, 0.005420114765716631, 0.005404263465139775, 0.005388408902651627, 0.005372702856355646, 0.005357012485330563, 0.005341482891980798, 0.005325986847696853, 0.005310620998666604, 0.005295320053852225, 0.0052801239554208365, 0.005265004327316724, 0.005249978807388407, 0.005235017314495939, 0.0052201527131361235, 0.005205367164345689, 0.00519056696831787, 0.005175923646407167, 0.005161313802933136, 0.00514681366797423, 0.005132404619738712, 0.005118067209429373, 0.0051038176658108935, 0.005089631485556885, 0.005075523744053731, 0.00506150169963774, 0.005047535800226112, 0.005033656293769355, 0.005019832654041337, 0.005006090762066791, 0.0049982480089982104]"
