Elapsed Seconds,Layer Architecture,Beta,Learning Rate,Momentum,Error Epsilon,Iterations,Training Accuracy,Testing Accuracy
0.2848789691925049,"[35, 10]",1,0.02,0.9,0.1,193,"[0.2, 0.4, 0.4, 0.6, 0.7, 0.7, 0.7, 0.7, 0.7, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.19999999999999998, 0.07500000000000001, 0.15000000000000002, 0.15000000000000002, 0.2, 0.22499999999999998, 0.225, 0.30000000000000004, 0.3, 0.2, 0.35, 0.35000000000000003, 0.35000000000000003, 0.32499999999999996, 0.4, 0.42500000000000004, 0.4, 0.375, 0.4, 0.44999999999999996, 0.25, 0.5, 0.44999999999999996, 0.325, 0.45, 0.375, 0.35, 0.42500000000000004, 0.35000000000000003, 0.42500000000000004, 0.475, 0.55, 0.575, 0.44999999999999996, 0.575, 0.65, 0.5, 0.42500000000000004, 0.49999999999999994, 0.45000000000000007, 0.4, 0.425, 0.5499999999999999, 0.425, 0.45, 0.675, 0.425, 0.575, 0.45, 0.525, 0.525, 0.42499999999999993, 0.5499999999999999, 0.525, 0.45000000000000007, 0.575, 0.45000000000000007, 0.375, 0.45, 0.6, 0.5750000000000001, 0.525, 0.6000000000000001, 0.45, 0.525, 0.44999999999999996, 0.525, 0.44999999999999996, 0.42500000000000004, 0.5499999999999999, 0.55, 0.5249999999999999, 0.65, 0.42500000000000004, 0.575, 0.44999999999999996, 0.6, 0.575, 0.55, 0.5, 0.675, 0.575, 0.55, 0.625, 0.5249999999999999, 0.7499999999999999, 0.525, 0.625, 0.5, 0.625, 0.55, 0.475, 0.6000000000000001, 0.55, 0.65, 0.475, 0.55, 0.39999999999999997, 0.625, 0.6000000000000001, 0.5, 0.525, 0.5, 0.6, 0.575, 0.625, 0.75, 0.6, 0.575, 0.6499999999999999, 0.525, 0.5, 0.5, 0.5, 0.575, 0.5249999999999999, 0.525, 0.6000000000000001, 0.575, 0.625, 0.47500000000000003, 0.7000000000000001, 0.44999999999999996, 0.525, 0.55, 0.5, 0.7000000000000001, 0.575, 0.55, 0.5, 0.5499999999999999, 0.475, 0.7250000000000001, 0.5, 0.575, 0.55, 0.65, 0.44999999999999996, 0.625, 0.525, 0.525, 0.55, 0.55, 0.45, 0.6000000000000001, 0.55, 0.6000000000000001, 0.55, 0.5249999999999999, 0.55, 0.575, 0.55, 0.475, 0.6749999999999999, 0.525, 0.675, 0.775, 0.7, 0.6749999999999999, 0.6000000000000001, 0.7250000000000001, 0.55, 0.525, 0.5, 0.5499999999999999, 0.625, 0.44999999999999996, 0.575, 0.6, 0.575, 0.6249999999999999, 0.45, 0.5, 0.675, 0.55, 0.675, 0.6, 0.625, 0.475, 0.7, 0.625, 0.6000000000000001, 0.575, 0.625, 0.575, 0.6499999999999999, 0.7, 0.6000000000000001, 0.6, 0.47500000000000003, 0.525, 0.625, 0.55]"
0.2886788845062256,"[35, 10]",1,0.02,0.9,0.1,197,"[0.1, 0.3, 0.4, 0.4, 0.5, 0.5, 0.6, 0.7, 0.7, 0.7, 0.7, 0.7, 0.8, 0.8, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.125, 0.1, 0.15, 0.25, 0.125, 0.125, 0.30000000000000004, 0.25000000000000006, 0.15000000000000002, 0.125, 0.25, 0.3, 0.275, 0.425, 0.375, 0.35, 0.4, 0.375, 0.3, 0.4, 0.325, 0.3, 0.35000000000000003, 0.525, 0.4, 0.42500000000000004, 0.475, 0.35000000000000003, 0.425, 0.42500000000000004, 0.42500000000000004, 0.375, 0.37500000000000006, 0.42499999999999993, 0.475, 0.65, 0.55, 0.5, 0.44999999999999996, 0.525, 0.5499999999999999, 0.45, 0.47500000000000003, 0.45, 0.475, 0.44999999999999996, 0.39999999999999997, 0.5, 0.55, 0.5, 0.55, 0.42500000000000004, 0.475, 0.55, 0.475, 0.47500000000000003, 0.6749999999999999, 0.475, 0.5499999999999999, 0.525, 0.575, 0.5499999999999999, 0.525, 0.42500000000000004, 0.55, 0.475, 0.55, 0.6000000000000001, 0.5, 0.5, 0.55, 0.475, 0.6, 0.65, 0.55, 0.5, 0.575, 0.4, 0.6, 0.45, 0.575, 0.6249999999999999, 0.425, 0.525, 0.55, 0.575, 0.625, 0.55, 0.5, 0.575, 0.575, 0.6, 0.675, 0.5750000000000001, 0.55, 0.475, 0.55, 0.675, 0.6, 0.575, 0.7, 0.55, 0.6499999999999999, 0.525, 0.575, 0.65, 0.5, 0.575, 0.44999999999999996, 0.525, 0.6749999999999999, 0.7, 0.625, 0.525, 0.7, 0.7, 0.6, 0.7, 0.525, 0.525, 0.625, 0.625, 0.6, 0.6, 0.625, 0.5, 0.625, 0.7250000000000001, 0.575, 0.6000000000000001, 0.625, 0.7000000000000001, 0.55, 0.575, 0.45, 0.6499999999999999, 0.625, 0.5499999999999999, 0.5, 0.475, 0.55, 0.625, 0.825, 0.5499999999999999, 0.525, 0.575, 0.55, 0.6, 0.7249999999999999, 0.5, 0.55, 0.575, 0.55, 0.44999999999999996, 0.6499999999999999, 0.6, 0.6499999999999999, 0.6499999999999999, 0.7249999999999999, 0.5, 0.7250000000000001, 0.55, 0.7, 0.6499999999999999, 0.625, 0.625, 0.525, 0.575, 0.6499999999999999, 0.725, 0.8500000000000001, 0.625, 0.575, 0.7, 0.44999999999999996, 0.625, 0.575, 0.575, 0.575, 0.44999999999999996, 0.625, 0.575, 0.6, 0.575, 0.7, 0.45, 0.6499999999999999, 0.55, 0.7, 0.65, 0.7000000000000001, 0.6000000000000001, 0.575, 0.675, 0.6499999999999999, 0.45, 0.6499999999999999]"
0.3087177276611328,"[35, 10]",1,0.02,0.9,0.1,208,"[0.1, 0.2, 0.2, 0.4, 0.4, 0.5, 0.5, 0.5, 0.5, 0.7, 0.6, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.8, 0.8, 0.8, 0.9, 0.9, 0.9, 0.9, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.05, 0.15000000000000002, 0.15000000000000002, 0.2, 0.3, 0.22499999999999998, 0.22499999999999998, 0.22499999999999998, 0.22499999999999998, 0.30000000000000004, 0.30000000000000004, 0.25, 0.4, 0.4, 0.375, 0.35000000000000003, 0.25, 0.35, 0.375, 0.325, 0.525, 0.3, 0.325, 0.5, 0.475, 0.575, 0.44999999999999996, 0.44999999999999996, 0.5249999999999999, 0.35000000000000003, 0.475, 0.44999999999999996, 0.4, 0.5750000000000001, 0.6000000000000001, 0.6, 0.5499999999999999, 0.6499999999999999, 0.5, 0.3, 0.5, 0.425, 0.375, 0.5, 0.475, 0.425, 0.6, 0.475, 0.375, 0.5499999999999999, 0.675, 0.55, 0.5, 0.6000000000000001, 0.475, 0.5750000000000001, 0.575, 0.44999999999999996, 0.475, 0.675, 0.47500000000000003, 0.44999999999999996, 0.5, 0.6499999999999999, 0.5, 0.5, 0.6499999999999999, 0.5750000000000001, 0.5249999999999999, 0.6000000000000001, 0.55, 0.49999999999999994, 0.325, 0.575, 0.6, 0.525, 0.575, 0.575, 0.5, 0.575, 0.5, 0.35000000000000003, 0.475, 0.575, 0.625, 0.475, 0.45, 0.5249999999999999, 0.5, 0.65, 0.575, 0.55, 0.575, 0.575, 0.625, 0.55, 0.5249999999999999, 0.575, 0.75, 0.625, 0.575, 0.6, 0.5249999999999999, 0.625, 0.6000000000000001, 0.5249999999999999, 0.625, 0.55, 0.6, 0.6, 0.475, 0.5750000000000001, 0.6499999999999999, 0.675, 0.575, 0.675, 0.625, 0.575, 0.55, 0.575, 0.6, 0.45000000000000007, 0.65, 0.55, 0.7000000000000001, 0.55, 0.5750000000000001, 0.55, 0.475, 0.5249999999999999, 0.625, 0.7250000000000001, 0.575, 0.44999999999999996, 0.55, 0.525, 0.45, 0.55, 0.44999999999999996, 0.5249999999999999, 0.55, 0.55, 0.47500000000000003, 0.55, 0.7, 0.475, 0.525, 0.6499999999999999, 0.75, 0.7, 0.625, 0.575, 0.6, 0.525, 0.575, 0.475, 0.6, 0.5750000000000001, 0.7, 0.675, 0.625, 0.6, 0.49999999999999994, 0.55, 0.75, 0.575, 0.6749999999999999, 0.525, 0.675, 0.6499999999999999, 0.7749999999999999, 0.525, 0.675, 0.6000000000000001, 0.575, 0.65, 0.525, 0.6, 0.5499999999999999, 0.6749999999999999, 0.7, 0.5, 0.75, 0.625, 0.42499999999999993, 0.7, 0.6749999999999999, 0.575, 0.5499999999999999, 0.6499999999999999, 0.575, 0.7, 0.6, 0.575, 0.575, 0.6749999999999999, 0.6499999999999999, 0.65, 0.65, 0.8, 0.5499999999999999, 0.45000000000000007, 0.525, 0.625, 0.6000000000000001, 0.6, 0.47500000000000003, 0.7]"
0.33556103706359863,"[35, 10]",1,0.02,0.9,0.1,232,"[0.1, 0.1, 0.2, 0.2, 0.4, 0.4, 0.4, 0.4, 0.5, 0.5, 0.5, 0.6, 0.6, 0.6, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.8, 0.8, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.125, 0.15000000000000002, 0.1, 0.1, 0.22499999999999998, 0.275, 0.1, 0.25, 0.125, 0.2, 0.375, 0.27499999999999997, 0.4, 0.375, 0.25, 0.325, 0.325, 0.425, 0.475, 0.42500000000000004, 0.325, 0.3, 0.45, 0.35000000000000003, 0.4, 0.375, 0.375, 0.42500000000000004, 0.475, 0.35, 0.45000000000000007, 0.4, 0.5, 0.5, 0.5, 0.475, 0.5750000000000001, 0.575, 0.55, 0.525, 0.475, 0.6, 0.5, 0.49999999999999994, 0.55, 0.47500000000000003, 0.7, 0.5, 0.475, 0.55, 0.475, 0.5, 0.525, 0.6499999999999999, 0.6, 0.5, 0.42500000000000004, 0.4, 0.475, 0.625, 0.5249999999999999, 0.625, 0.5, 0.525, 0.6, 0.47500000000000003, 0.625, 0.625, 0.625, 0.5499999999999999, 0.55, 0.5, 0.47500000000000003, 0.6, 0.6, 0.55, 0.55, 0.525, 0.575, 0.625, 0.625, 0.625, 0.6, 0.7250000000000001, 0.6000000000000001, 0.575, 0.625, 0.7250000000000001, 0.6499999999999999, 0.6749999999999999, 0.6499999999999999, 0.625, 0.5750000000000001, 0.65, 0.7000000000000001, 0.55, 0.5, 0.42500000000000004, 0.5, 0.625, 0.6499999999999999, 0.525, 0.575, 0.6, 0.675, 0.5750000000000001, 0.6499999999999999, 0.65, 0.6499999999999999, 0.625, 0.55, 0.55, 0.575, 0.625, 0.55, 0.625, 0.6, 0.675, 0.5499999999999999, 0.6, 0.5, 0.575, 0.55, 0.6, 0.55, 0.7750000000000001, 0.525, 0.7250000000000001, 0.575, 0.45, 0.7750000000000001, 0.75, 0.5750000000000001, 0.625, 0.55, 0.6, 0.6, 0.6499999999999999, 0.425, 0.525, 0.5, 0.6000000000000001, 0.625, 0.6000000000000001, 0.475, 0.6, 0.5, 0.44999999999999996, 0.625, 0.5249999999999999, 0.55, 0.4749999999999999, 0.7000000000000001, 0.725, 0.6, 0.5499999999999999, 0.525, 0.75, 0.575, 0.45, 0.5999999999999999, 0.75, 0.625, 0.5750000000000001, 0.575, 0.625, 0.55, 0.625, 0.55, 0.575, 0.65, 0.7, 0.75, 0.55, 0.7, 0.575, 0.6499999999999999, 0.725, 0.6749999999999999, 0.55, 0.65, 0.5, 0.7250000000000001, 0.7000000000000001, 0.475, 0.55, 0.6749999999999999, 0.7749999999999999, 0.6499999999999999, 0.7, 0.575, 0.525, 0.6499999999999999, 0.425, 0.65, 0.6, 0.55, 0.5249999999999999, 0.7249999999999999, 0.55, 0.7, 0.625, 0.675, 0.675, 0.6749999999999999, 0.55, 0.6, 0.7, 0.725, 0.65, 0.625, 0.525, 0.6499999999999999, 0.575, 0.6, 0.625, 0.6000000000000001, 0.675, 0.6499999999999999, 0.525, 0.6499999999999999, 0.6000000000000001, 0.6749999999999999, 0.6, 0.475, 0.525, 0.65, 0.6499999999999999, 0.625, 0.575, 0.6, 0.675]"
0.34676599502563477,"[35, 10]",1,0.02,0.9,0.1,207,"[0.0, 0.0, 0.1, 0.3, 0.5, 0.5, 0.5, 0.5, 0.6, 0.6, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.07500000000000001, 0.07500000000000001, 0.125, 0.2, 0.2, 0.275, 0.2, 0.275, 0.17500000000000002, 0.35000000000000003, 0.30000000000000004, 0.32500000000000007, 0.275, 0.45, 0.3, 0.35, 0.225, 0.375, 0.5, 0.275, 0.4, 0.4, 0.475, 0.44999999999999996, 0.44999999999999996, 0.425, 0.525, 0.35, 0.475, 0.5, 0.35000000000000003, 0.325, 0.5, 0.35000000000000003, 0.35000000000000003, 0.45, 0.5, 0.275, 0.39999999999999997, 0.5499999999999999, 0.425, 0.5, 0.4, 0.475, 0.45000000000000007, 0.45000000000000007, 0.525, 0.42500000000000004, 0.5249999999999999, 0.325, 0.625, 0.6, 0.4, 0.44999999999999996, 0.425, 0.5, 0.475, 0.47500000000000003, 0.55, 0.475, 0.6499999999999999, 0.525, 0.55, 0.475, 0.44999999999999996, 0.5499999999999999, 0.6, 0.5, 0.525, 0.625, 0.42500000000000004, 0.625, 0.5, 0.55, 0.49999999999999994, 0.575, 0.5249999999999999, 0.6, 0.6499999999999999, 0.5, 0.7000000000000001, 0.625, 0.625, 0.55, 0.7, 0.55, 0.6749999999999999, 0.525, 0.65, 0.6000000000000001, 0.6, 0.55, 0.55, 0.575, 0.5, 0.625, 0.49999999999999994, 0.6, 0.6, 0.65, 0.47500000000000003, 0.475, 0.575, 0.55, 0.55, 0.6, 0.7, 0.65, 0.6, 0.6, 0.47500000000000003, 0.47500000000000003, 0.525, 0.475, 0.6, 0.6499999999999999, 0.625, 0.45, 0.6, 0.625, 0.425, 0.625, 0.625, 0.55, 0.625, 0.625, 0.425, 0.6, 0.65, 0.65, 0.625, 0.5249999999999999, 0.5, 0.5249999999999999, 0.6, 0.375, 0.6499999999999999, 0.675, 0.6000000000000001, 0.625, 0.5499999999999999, 0.5499999999999999, 0.6000000000000001, 0.675, 0.625, 0.575, 0.425, 0.575, 0.625, 0.5499999999999999, 0.5, 0.525, 0.65, 0.625, 0.6, 0.45, 0.65, 0.6000000000000001, 0.55, 0.8, 0.525, 0.5499999999999999, 0.7, 0.5, 0.55, 0.6, 0.675, 0.55, 0.7, 0.575, 0.675, 0.675, 0.7, 0.75, 0.6000000000000001, 0.675, 0.55, 0.575, 0.475, 0.75, 0.6000000000000001, 0.6499999999999999, 0.65, 0.525, 0.625, 0.5499999999999999, 0.7500000000000001, 0.5249999999999999, 0.65, 0.5999999999999999, 0.6499999999999999, 0.65, 0.675, 0.475, 0.5499999999999999, 0.65, 0.525, 0.625, 0.7000000000000001, 0.525, 0.5750000000000001, 0.6, 0.6249999999999999, 0.75, 0.5249999999999999, 0.675, 0.525]"
