Elapsed Seconds,Layer Architecture,Beta,Learning Rate,Momentum,Error Epsilon,Iterations,Training Accuracy,Testing Accuracy
0.27277588844299316,"[35, 15, 10]",1,0.5,0.8,0.02,1588,1.0,"{'0.05': 1.0, '0.10': 1.0, '0.15': 0.9, '0.20': 0.7, '0.25': 0.4, '0.30': 0.6, '0.35': 0.3, '0.40': 0.1}"
0.2585439682006836,"[35, 15, 10]",1,0.5,0.8,0.02,1437,1.0,"{'0.05': 1.0, '0.10': 1.0, '0.15': 1.0, '0.20': 0.7, '0.25': 0.8, '0.30': 0.6, '0.35': 0.3, '0.40': 0.3}"
0.230118989944458,"[35, 15, 10]",1,0.5,0.8,0.02,1297,1.0,"{'0.05': 1.0, '0.10': 1.0, '0.15': 0.8, '0.20': 0.8, '0.25': 0.6, '0.30': 0.6, '0.35': 0.2, '0.40': 0.3}"
0.25208187103271484,"[35, 15, 10]",1,0.5,0.8,0.02,1440,1.0,"{'0.05': 1.0, '0.10': 0.9, '0.15': 1.0, '0.20': 0.8, '0.25': 0.7, '0.30': 0.5, '0.35': 0.4, '0.40': 0.5}"
0.21456074714660645,"[35, 15, 10]",1,0.5,0.8,0.02,1324,1.0,"{'0.05': 1.0, '0.10': 1.0, '0.15': 0.9, '0.20': 0.8, '0.25': 0.8, '0.30': 0.7, '0.35': 0.3, '0.40': 0.2}"
0.30197787284851074,"[35, 15, 10]",1,0.5,0.8,0.02,1740,1.0,"{'0.05': 1.0, '0.10': 1.0, '0.15': 0.9, '0.20': 0.9, '0.25': 0.7, '0.30': 0.5, '0.35': 0.7, '0.40': 0.3}"
0.2213907241821289,"[35, 15, 10]",1,0.5,0.8,0.02,1319,1.0,"{'0.05': 1.0, '0.10': 1.0, '0.15': 1.0, '0.20': 0.8, '0.25': 1.0, '0.30': 0.6, '0.35': 0.5, '0.40': 0.4}"
0.24204683303833008,"[35, 15, 10]",1,0.5,0.8,0.02,1448,1.0,"{'0.05': 1.0, '0.10': 0.9, '0.15': 0.9, '0.20': 0.9, '0.25': 0.5, '0.30': 0.4, '0.35': 0.3, '0.40': 0.2}"
0.26734209060668945,"[35, 15, 10]",1,0.5,0.8,0.02,1602,1.0,"{'0.05': 1.0, '0.10': 1.0, '0.15': 1.0, '0.20': 0.9, '0.25': 0.6, '0.30': 0.4, '0.35': 0.2, '0.40': 0.4}"
0.2910609245300293,"[35, 15, 10]",1,1,0.8,0.02,1424,1.0,"{'0.05': 1.0, '0.10': 1.0, '0.15': 0.8, '0.20': 0.7, '0.25': 0.5, '0.30': 0.5, '0.35': 0.2, '0.40': 0.3}"
1.2720859050750732,"[35, 15, 10]",1,1,0.8,0.02,5996,1.0,"{'0.05': 1.0, '0.10': 1.0, '0.15': 1.0, '0.20': 0.9, '0.25': 0.8, '0.30': 0.5, '0.35': 0.2, '0.40': 0.3}"
2.9640908241271973,"[35, 15, 10]",1,1,0.8,0.02,8148,1.0,"{'0.05': 1.0, '0.10': 1.0, '0.15': 1.0, '0.20': 0.9, '0.25': 0.7, '0.30': 0.5, '0.35': 0.5, '0.40': 0.1}"
1.0956931114196777,"[35, 15, 10]",1,1,0.8,0.02,6959,1.0,"{'0.05': 1.0, '0.10': 1.0, '0.15': 0.9, '0.20': 0.8, '0.25': 0.9, '0.30': 0.5, '0.35': 0.1, '0.40': 0.4}"
0.11385798454284668,"[35, 15, 10]",1,1,0.8,0.02,689,1.0,"{'0.05': 1.0, '0.10': 0.9, '0.15': 0.8, '0.20': 0.6, '0.25': 0.9, '0.30': 0.7, '0.35': 0.2, '0.40': 0.1}"
0.11844491958618164,"[35, 15, 10]",1,1,0.8,0.02,699,1.0,"{'0.05': 1.0, '0.10': 1.0, '0.15': 1.0, '0.20': 0.8, '0.25': 0.5, '0.30': 0.6, '0.35': 0.3, '0.40': 0.3}"
0.5437347888946533,"[35, 15, 10]",1,1,0.8,0.02,3265,1.0,"{'0.05': 1.0, '0.10': 1.0, '0.15': 0.8, '0.20': 0.8, '0.25': 1.0, '0.30': 0.5, '0.35': 0.6, '0.40': 0.1}"
0.15867018699645996,"[35, 15, 10]",1,1,0.8,0.02,832,1.0,"{'0.05': 1.0, '0.10': 1.0, '0.15': 0.9, '0.20': 0.9, '0.25': 0.9, '0.30': 0.6, '0.35': 0.4, '0.40': 0.1}"
0.4644951820373535,"[35, 15, 10]",1,1,0.8,0.02,2852,1.0,"{'0.05': 1.0, '0.10': 1.0, '0.15': 1.0, '0.20': 0.6, '0.25': 0.5, '0.30': 0.2, '0.35': 0.3, '0.40': 0.1}"
0.5742831230163574,"[35, 15, 10]",1,1,0.8,0.02,3745,1.0,"{'0.05': 1.0, '0.10': 1.0, '0.15': 1.0, '0.20': 0.9, '0.25': 0.6, '0.30': 0.4, '0.35': 0.2, '0.40': 0.0}"
