weights
[-0.11475319, 0.18651301, 0.21547342]
[-0.0873585, 0.28065442, 0.13785833]
[-0.28633108, 0.33370825, 0.65309736]
[-0.20942464, 0.51059995, 0.37706456]
[-0.34936581, 0.4776352, 0.44710926]
[-0.57301485, 0.48091207, 0.48320602]
[-0.39251639, 0.43593962, 0.55174994]
[0.01611946, -1.00474657, 1.0]
[-0.30401276, 0.09177686, 0.31390557]
